qid,question,answer,match1,num_evidence,num_gt_img,gt_img_idx,gt_steps,traj_id,match2,match3,match4,match_sum
floorplan210_26_769_1746905698_q36,Where did you move the Watch from the Dresser?,['CoffeeTable'],1.0,2,4,"[594, 595, 639, 640]","[419, 456]",floorplan210_26_769_1746905698,1.0,0.0,0.0,2.0
floorplan9_30_739_1746977821_q17,Where did you move the Knife from the DiningTable?,['Cabinet'],0.0,2,4,"[55, 56, 81, 82]","[38, 56]",floorplan9_30_739_1746977821,0.0,1.0,0.0,1.0
floorplan221_25_720_1746886407_q27,Where did you move the Vase from the DiningTable?,['CoffeeTable'],0.0,2,4,"[270, 271, 289, 290]","[188, 201]",floorplan221_25_720_1746886407,0.0,1.0,0.0,1.0
floorplan202_18_450_1744426417_q9,Is CreditCard on the TVStand?,['No'],1.0,2,2,"[1, 465]","[0, 313]",floorplan202_18_450_1744426417,0.0,1.0,0.0,2.0
floorplan7_23_794_1747205386_q15,Is Knife on the Ground?,['No'],1.0,2,2,"[1, 777]","[0, 561]",floorplan7_23_794_1747205386,1.0,1.0,1.0,3.0
floorplan9_20_418_1744602985_q31,Is Knife on the DiningTable?,['No'],1.0,2,2,"[296, 449]","[183, 279]",floorplan9_20_418_1744602985,0.0,0.0,0.0,1.0
floorplan221_16_442_1744749839_q23,Where was Statue before you put it to DiningTable?,['CoffeeTable'],0.0,2,4,"[383, 384, 411, 412]","[269, 289]",floorplan221_16_442_1744749839,1.0,0.0,0.0,1.0
floorplan209_20_584_1745084716_q13,Is WateringCan on the Ground?,['No'],1.0,2,2,"[1, 817]","[0, 583]",floorplan209_20_584_1745084716,1.0,1.0,1.0,3.0
floorplan213_26_838_1747110471_q30,Where was Watch before you put it to SideTable?,['DiningTable'],0.0,2,4,"[765, 766, 783, 784]","[561, 575]",floorplan213_26_838_1747110471,1.0,0.0,0.0,1.0
floorplan211_24_728_1747232896_q35,Where did you move the Plate from the Shelf?,['SideTable'],0.0,2,4,"[871, 872, 906, 907]","[620, 647]",floorplan211_24_728_1747232896,0.0,1.0,1.0,1.0
floorplan7_16_562_1747133949_q13,Where did you move the Fork from the Ground?,['Sink'],1.0,2,4,"[197, 198, 206, 207]","[145, 150]",floorplan7_16_562_1747133949,1.0,1.0,1.0,3.0
floorplan230_12_473_1745431565_q34,Is Plate on the CoffeeTable?,['No'],1.0,2,2,"[388, 448]","[264, 307]",floorplan230_12_473_1745431565,1.0,1.0,0.0,3.0
floorplan311_13_434_1746113811_q27,Is AlarmClock on the Dresser?,['No'],1.0,2,2,"[356, 493]","[259, 353]",floorplan311_13_434_1746113811,0.0,1.0,0.0,2.0
floorplan18_18_657_1747219088_q37,Where did you move the Spoon from the DiningTable?,['Sink'],1.0,2,4,"[541, 542, 581, 582]","[405, 432]",floorplan18_18_657_1747219088,1.0,1.0,1.0,3.0
floorplan18_12_465_1745198823_q7,Where did you move the DishSponge from the DiningTable?,['CounterTop'],0.0,2,4,"[74, 75, 104, 105]","[49, 71]",floorplan18_12_465_1745198823,1.0,0.0,0.0,1.0
floorplan7_16_562_1747133949_q9,Where did you move the Spoon from the Ground?,['Sink'],0.0,2,4,"[111, 112, 120, 121]","[86, 91]",floorplan7_16_562_1747133949,1.0,1.0,1.0,2.0
floorplan323_19_730_1746848930_q42,Where did you move the AlarmClock from the Desk?,['SideTable'],0.0,2,4,"[781, 782, 810, 811]","[589, 612]",floorplan323_19_730_1746848930,0.0,1.0,0.0,1.0
floorplan218_20_823_1747084244_q16,Is Statue on the SideTable?,['No'],1.0,2,2,"[119, 611]","[78, 435]",floorplan218_20_823_1747084244,0.0,1.0,0.0,2.0
floorplan7_12_471_1744791924_q27,Where did you move the Lettuce from the CounterTop?,['Sink'],0.0,2,4,"[368, 369, 384, 385]","[275, 285]",floorplan7_12_471_1744791924,1.0,1.0,0.0,2.0
floorplan9_20_418_1744602985_q11,Where was Apple before you put it to GarbageCan?,['Sink'],1.0,2,4,"[561, 562, 582, 583]","[352, 367]",floorplan9_20_418_1744602985,1.0,1.0,0.0,3.0
floorplan213_26_838_1747110471_q25,Is Book on the DiningTable?,['No'],1.0,2,2,"[872, 1013]","[639, 738]",floorplan213_26_838_1747110471,0.0,0.0,0.0,1.0
floorplan201_12_483_1744793947_q6,Is Plate on the TVStand?,['No'],0.0,2,2,"[1, 668]","[0, 482]",floorplan201_12_483_1744793947,1.0,0.0,0.0,1.0
floorplan215_13_446_1745401264_q38,Is Newspaper on the SideTable?,['No'],0.0,2,2,"[470, 569]","[348, 421]",floorplan215_13_446_1745401264,0.0,1.0,0.0,1.0
floorplan204_20_713_1746902051_q22,Is CellPhone on the TVStand?,['No'],0.0,2,2,"[1, 324]","[0, 230]",floorplan204_20_713_1746902051,0.0,1.0,0.0,1.0
floorplan13_16_427_1745291369_q14,Where was Knife before you put it to Drawer?,['Sink'],0.0,2,4,"[249, 250, 258, 259]","[170, 176]",floorplan13_16_427_1745291369,1.0,1.0,0.0,2.0
floorplan218_10_556_1745368595_q23,Is Plate on the SideTable?,['No'],0.0,2,2,"[273, 578]","[203, 428]",floorplan218_10_556_1745368595,1.0,1.0,0.0,2.0
floorplan215_15_472_1746024565_q13,Where did you move the Bowl from the CoffeeTable?,['Shelf'],0.0,2,4,"[119, 120, 136, 137]","[87, 100]",floorplan215_15_472_1746024565,0.0,1.0,1.0,1.0
floorplan221_16_442_1744749839_q37,Is Pen in the GarbageCan?,['No'],1.0,2,2,"[522, 629]","[366, 441]",floorplan221_16_442_1744749839,0.0,1.0,1.0,2.0
floorplan230_17_755_1747026012_q30,Is Box on the Sofa?,['No'],1.0,2,2,"[1, 903]","[0, 658]",floorplan230_17_755_1747026012,1.0,1.0,1.0,3.0
floorplan209_28_784_1747108090_q3,Where did you move the Vase from the CoffeeTable?,['SideTable'],0.0,2,4,"[14, 15, 38, 39]","[10, 28]",floorplan209_28_784_1747108090,1.0,0.0,0.0,1.0
floorplan26_30_702_1747072764_q13,Is ButterKnife in the Microwave?,['No'],1.0,2,2,"[101, 184]","[71, 126]",floorplan26_30_702_1747072764,1.0,1.0,1.0,3.0
floorplan311_13_434_1746113811_q28,Is AlarmClock on the DiningTable?,['No'],0.0,2,2,"[394, 493]","[284, 353]",floorplan311_13_434_1746113811,0.0,1.0,0.0,1.0
floorplan229_14_428_1745415798_q22,Where did you move the Statue from the Ground?,['CoffeeTable'],1.0,2,4,"[338, 339, 375, 376]","[247, 272]",floorplan229_14_428_1745415798,1.0,1.0,1.0,3.0
floorplan215_23_701_1746907273_q10,Is Bowl on the Shelf?,['No'],1.0,2,2,"[1, 922]","[0, 678]",floorplan215_23_701_1746907273,1.0,1.0,1.0,3.0
floorplan9_30_739_1746977821_q24,Is Potato in the Fridge?,['No'],1.0,2,2,"[176, 225]","[123, 159]",floorplan9_30_739_1746977821,0.0,1.0,1.0,2.0
floorplan229_21_735_1746921416_q29,Where was CreditCard before you put it to Drawer?,['SideTable'],0.0,2,4,"[411, 412, 436, 437]","[307, 324]",floorplan229_21_735_1746921416,1.0,0.0,0.0,1.0
floorplan28_17_440_1745299490_q22,Is ButterKnife in the Cabinet?,['No'],1.0,2,2,"[92, 219]","[65, 151]",floorplan28_17_440_1745299490,0.0,1.0,1.0,2.0
floorplan201_24_804_1746980690_q16,Is TissueBox on the TVStand?,['No'],0.0,2,2,"[192, 589]","[137, 424]",floorplan201_24_804_1746980690,0.0,1.0,0.0,1.0
floorplan13_16_427_1745291369_q26,Where did you move the Spoon from the CounterTop?,['Sink'],0.0,2,4,"[155, 156, 180, 181]","[110, 127]",floorplan13_16_427_1745291369,0.0,1.0,0.0,1.0
floorplan201_24_804_1746980690_q35,Where was Book before you put it to Sofa?,['ArmChair'],0.0,2,4,"[1093, 1094, 1118, 1119]","[786, 803]",floorplan201_24_804_1746980690,0.0,1.0,0.0,1.0
floorplan22_24_419_1745155479_q25,How many times did you move Apple?,[2],1.0,2,4,"[118, 119, 325, 326]","[75, 207]",floorplan22_24_419_1745155479,0.0,0.0,0.0,1.0
floorplan9_31_693_1747150877_q46,Where did you move the Spatula from the DiningTable?,['CounterTop'],0.0,2,4,"[595, 596, 625, 626]","[389, 411]",floorplan9_31_693_1747150877,1.0,0.0,0.0,1.0
floorplan224_17_557_1746850496_q4,Where did you move the Box from the SideTable?,['Sofa'],0.0,2,4,"[21, 22, 60, 61]","[15, 46]",floorplan224_17_557_1746850496,0.0,1.0,0.0,1.0
floorplan11_24_422_1744641083_q5,Is Spoon in the Sink?,['No'],1.0,2,2,"[33, 608]","[22, 409]",floorplan11_24_422_1744641083,1.0,1.0,1.0,3.0
floorplan229_24_796_1747031486_q49,Where did you move the Pencil from the CoffeeTable?,['SideTable'],0.0,2,4,"[928, 929, 941, 942]","[680, 691]",floorplan229_24_796_1747031486,0.0,1.0,0.0,1.0
floorplan303_30_832_1746979469_q50,Is AlarmClock on the SideTable?,['No'],0.0,2,2,"[1, 816]","[0, 583]",floorplan303_30_832_1746979469,0.0,1.0,0.0,1.0
floorplan11_24_422_1744641083_q32,Where was Lettuce before you put it to CounterTop?,['Sink'],0.0,2,4,"[550, 551, 561, 562]","[368, 375]",floorplan11_24_422_1744641083,1.0,1.0,1.0,2.0
floorplan9_31_709_1747114738_q32,Where did you move the Fork from the CounterTop?,['Sink'],0.0,2,4,"[188, 189, 209, 210]","[121, 134]",floorplan9_31_709_1747114738,1.0,1.0,0.0,2.0
floorplan303_30_832_1746979469_q52,How many times did you move AlarmClock?,[2],0.0,2,4,"[486, 487, 792, 793]","[354, 566]",floorplan303_30_832_1746979469,1.0,0.0,0.0,1.0
floorplan9_30_739_1746977821_q34,How many times did you move ButterKnife?,[8],0.0,8,16,"[252, 253, 392, 393, 412, 413, 489, 490, 521, 522, 637, 638, 968, 969, 1035, 1036]","[178, 270, 285, 336, 353, 432, 653, 699]",floorplan9_30_739_1746977821,0.0,0.0,0.0,0.0
floorplan210_17_727_1746875757_q15,Where was Watch before you put it to Drawer?,['CoffeeTable'],1.0,2,4,"[664, 665, 680, 681]","[497, 507]",floorplan210_17_727_1746875757,1.0,1.0,0.0,3.0
floorplan9_30_739_1746977821_q54,Is Spatula on the CounterTop?,['No'],0.0,2,2,"[1, 950]","[0, 639]",floorplan9_30_739_1746977821,1.0,1.0,1.0,2.0
floorplan311_20_802_1747029800_q14,Where did you move the Pen from the SideTable?,['Dresser'],0.0,2,4,"[162, 163, 189, 190]","[119, 138]",floorplan311_20_802_1747029800,1.0,0.0,0.0,1.0
floorplan303_28_701_1746815644_q8,Is Cloth on the Desk?,['No'],1.0,2,2,"[341, 986]","[236, 681]",floorplan303_28_701_1746815644,0.0,1.0,1.0,2.0
floorplan321_26_629_1745035560_q4,Where did you move the KeyChain from the DiningTable?,['ArmChair'],0.0,2,4,"[30, 31, 59, 60]","[22, 41]",floorplan321_26_629_1745035560,0.0,1.0,0.0,1.0
floorplan215_13_462_1746036852_q18,Where did you move the RemoteControl from the Shelf?,['Sofa'],0.0,2,4,"[178, 179, 213, 214]","[128, 155]",floorplan215_13_462_1746036852,0.0,1.0,0.0,1.0
floorplan228_15_450_1744494306_q14,Is Vase on the DiningTable?,['No'],0.0,2,2,"[96, 607]","[72, 427]",floorplan228_15_450_1744494306,0.0,1.0,0.0,1.0
floorplan323_15_654_1745056238_q33,Where did you move the Book from the Bed?,['Desk'],1.0,2,4,"[614, 615, 638, 639]","[481, 499]",floorplan323_15_654_1745056238,1.0,1.0,1.0,3.0
floorplan9_31_709_1747114738_q7,Is Apple on the CounterTop?,['No'],1.0,2,2,"[1, 663]","[0, 438]",floorplan9_31_709_1747114738,1.0,1.0,1.0,3.0
floorplan9_31_693_1747150877_q12,How many times did you move Potato?,[2],1.0,2,4,"[25, 26, 1005, 1006]","[19, 654]",floorplan9_31_693_1747150877,1.0,0.0,0.0,2.0
floorplan9_31_693_1747150877_q53,Where did you move the Egg from the CounterTop?,['Sink'],1.0,2,4,"[696, 697, 698, 699]","[455, 457]",floorplan9_31_693_1747150877,1.0,1.0,0.0,3.0
floorplan9_31_709_1747114738_q44,Where did you move the SaltShaker from the Cabinet?,['DiningTable'],0.0,2,4,"[863, 864, 893, 894]","[564, 586]",floorplan9_31_709_1747114738,1.0,1.0,1.0,2.0
floorplan22_24_419_1745155479_q41,Is DishSponge in the Drawer?,['No'],0.0,2,2,"[418, 537]","[271, 344]",floorplan22_24_419_1745155479,0.0,1.0,0.0,1.0
floorplan311_13_434_1746113811_q5,Where did you move the CD from the CounterTop?,['ArmChair'],0.0,2,4,"[12, 13, 56, 57]","[10, 46]",floorplan311_13_434_1746113811,0.0,1.0,0.0,1.0
floorplan7_16_562_1747133949_q30,How many times did you move Lettuce?,[3],0.0,3,6,"[348, 349, 387, 388, 421, 422]","[255, 283, 306]",floorplan7_16_562_1747133949,0.0,1.0,0.0,1.0
floorplan209_20_584_1745084716_q14,Is WateringCan on the SideTable?,['No'],1.0,2,2,"[307, 817]","[224, 583]",floorplan209_20_584_1745084716,0.0,1.0,0.0,2.0
floorplan314_17_418_1744520906_q10,Where did you move the CellPhone from the Dresser?,['Bed'],1.0,2,4,"[35, 36, 59, 60]","[24, 40]",floorplan314_17_418_1744520906,1.0,1.0,1.0,3.0
floorplan314_16_421_1744810639_q19,Is BasketBall on the Bed?,['No'],1.0,2,2,"[96, 475]","[63, 328]",floorplan314_16_421_1744810639,0.0,1.0,1.0,2.0
floorplan213_25_705_1746974789_q22,Is Book in the Drawer?,['No'],1.0,2,2,"[375, 733]","[269, 536]",floorplan213_25_705_1746974789,0.0,1.0,1.0,2.0
floorplan18_12_465_1745198823_q16,Is Spoon on the DiningTable?,['No'],1.0,2,2,"[1, 660]","[0, 464]",floorplan18_12_465_1745198823,1.0,1.0,0.0,3.0
floorplan303_27_719_1746840170_q14,Is Pencil on the Shelf?,['No'],1.0,2,2,"[266, 980]","[176, 686]",floorplan303_27_719_1746840170,0.0,1.0,0.0,2.0
floorplan18_12_465_1745198823_q21,Where did you move the Fork from the DiningTable?,['Sink'],1.0,2,4,"[215, 216, 243, 244]","[154, 176]",floorplan18_12_465_1745198823,1.0,1.0,1.0,3.0
floorplan306_15_455_1746260330_q8,Is Pen in the Drawer?,['No'],1.0,2,2,"[42, 273]","[29, 184]",floorplan306_15_455_1746260330,0.0,1.0,1.0,2.0
floorplan18_18_657_1747219088_q8,Where was Lettuce before you put it to DiningTable?,['Sink'],0.0,2,4,"[48, 49, 82, 83]","[40, 65]",floorplan18_18_657_1747219088,1.0,1.0,0.0,2.0
floorplan7_23_794_1747205386_q22,Where was Fork before you put it to DiningTable?,['Sink'],0.0,2,4,"[128, 129, 166, 167]","[93, 123]",floorplan7_23_794_1747205386,0.0,1.0,0.0,1.0
floorplan303_27_699_1746943704_q3,Is Mug on the Shelf?,['No'],1.0,2,2,"[1, 929]","[0, 642]",floorplan303_27_699_1746943704,1.0,1.0,0.0,3.0
floorplan18_18_657_1747219088_q22,Where did you move the Tomato from the CounterTop?,['DiningTable'],0.0,2,4,"[256, 257, 280, 281]","[201, 221]",floorplan18_18_657_1747219088,1.0,1.0,0.0,2.0
floorplan26_30_702_1747072764_q38,Is Apple on the DiningTable?,['No'],1.0,2,2,"[559, 654]","[368, 434]",floorplan26_30_702_1747072764,0.0,1.0,0.0,2.0
floorplan323_19_802_1747083560_q4,Where did you move the Mug from the Dresser?,['SideTable'],0.0,2,4,"[38, 39, 88, 89]","[32, 74]",floorplan323_19_802_1747083560,1.0,0.0,0.0,1.0
floorplan9_20_418_1744602985_q36,Where did you move the Potato from the Microwave?,['Sink'],0.0,2,4,"[369, 370, 389, 390]","[230, 242]",floorplan9_20_418_1744602985,1.0,1.0,0.0,2.0
floorplan323_12_513_1745033040_q18,Where did you move the CD from the SideTable?,['Desk'],1.0,2,4,"[160, 161, 197, 198]","[129, 156]",floorplan323_12_513_1745033040,0.0,1.0,0.0,2.0
floorplan311_13_450_1746282275_q9,Where was Mug before you put it to DiningTable?,['SideTable'],0.0,2,4,"[481, 482, 519, 520]","[349, 379]",floorplan311_13_450_1746282275,1.0,1.0,0.0,2.0
floorplan229_29_836_1747014376_q40,Where was Pen before you put it to Dresser?,['CoffeeTable'],0.0,2,4,"[1106, 1107, 1129, 1130]","[793, 810]",floorplan229_29_836_1747014376,1.0,1.0,0.0,2.0
floorplan7_23_794_1747205386_q45,Where did you move the Mug from the Sink?,['Cabinet'],0.0,2,4,"[318, 319, 334, 335]","[223, 233]",floorplan7_23_794_1747205386,0.0,1.0,0.0,1.0
floorplan22_24_419_1745155479_q45,Where did you move the Cup from the CounterTop?,['Microwave'],0.0,2,4,"[601, 602, 625, 626]","[382, 399]",floorplan22_24_419_1745155479,1.0,1.0,1.0,2.0
floorplan209_15_431_1745402895_q38,Where did you move the Vase from the Dresser?,['CoffeeTable'],0.0,2,4,"[437, 438, 470, 471]","[308, 335]",floorplan209_15_431_1745402895,1.0,0.0,0.0,1.0
floorplan210_15_464_1744755675_q18,Is Box on the ArmChair?,['No'],0.0,2,2,"[185, 503]","[135, 361]",floorplan210_15_464_1744755675,1.0,1.0,0.0,2.0
floorplan11_24_422_1744641083_q9,Where was Spatula before you put it to CounterTop?,['Sink'],1.0,2,4,"[309, 310, 320, 321]","[204, 211]",floorplan11_24_422_1744641083,0.0,1.0,0.0,2.0
floorplan311_11_446_1744821200_q21,Where did you move the AlarmClock from the DiningTable?,['Dresser'],0.0,2,4,"[255, 256, 284, 285]","[188, 209]",floorplan311_11_446_1744821200,1.0,1.0,0.0,2.0
floorplan7_23_794_1747205386_q30,How many times did you move Fork?,[2],1.0,2,4,"[119, 120, 129, 130]","[89, 94]",floorplan7_23_794_1747205386,0.0,0.0,0.0,1.0
floorplan212_24_603_1745121556_q31,Where was Pen before you put it to GarbageCan?,['SideTable'],0.0,2,4,"[823, 824, 844, 845]","[559, 572]",floorplan212_24_603_1745121556,1.0,1.0,0.0,2.0
floorplan230_11_562_1746362156_q20,Where did you move the Candle from the DiningTable?,['SideTable'],0.0,2,4,"[186, 187, 204, 205]","[128, 142]",floorplan230_11_562_1746362156,1.0,0.0,0.0,1.0
floorplan9_31_693_1747150877_q38,Is DishSponge on the DiningTable?,['No'],0.0,2,2,"[375, 549]","[247, 360]",floorplan9_31_693_1747150877,0.0,1.0,0.0,1.0
floorplan229_13_430_1744565220_q16,Is Pencil on the CoffeeTable?,['No'],1.0,2,2,"[1, 445]","[0, 325]",floorplan229_13_430_1744565220,1.0,1.0,1.0,3.0
floorplan204_20_713_1746902051_q30,Is RemoteControl on the Desk?,['No'],0.0,2,2,"[665, 732]","[489, 540]",floorplan204_20_713_1746902051,0.0,1.0,0.0,1.0
floorplan26_30_702_1747072764_q9,Where did you move the ButterKnife from the Microwave?,['DiningTable'],0.0,2,4,"[63, 64, 100, 101]","[46, 71]",floorplan26_30_702_1747072764,1.0,1.0,0.0,2.0
floorplan7_13_494_1744636544_q25,Where did you move the Knife from the Ground?,['Sink'],0.0,2,4,"[316, 317, 325, 326]","[237, 242]",floorplan7_13_494_1744636544,1.0,1.0,1.0,2.0
floorplan229_15_456_1746034837_q16,Where did you move the Pencil from the Dresser?,['SideTable'],1.0,2,4,"[170, 171, 182, 183]","[121, 131]",floorplan229_15_456_1746034837,0.0,0.0,1.0,1.0
floorplan9_20_418_1744602985_q24,Is DishSponge in the Cabinet?,['No'],0.0,2,2,"[141, 419]","[88, 262]",floorplan9_20_418_1744602985,1.0,1.0,0.0,2.0
floorplan13_16_427_1745291369_q34,Where did you move the Spatula from the CounterTop?,['Sink'],0.0,2,4,"[182, 183, 204, 205]","[128, 142]",floorplan13_16_427_1745291369,1.0,1.0,0.0,2.0
floorplan13_16_427_1745291369_q6,Where was Fork before you put it to CounterTop?,['Sink'],1.0,2,4,"[488, 489, 512, 513]","[342, 358]",floorplan13_16_427_1745291369,1.0,1.0,0.0,3.0
floorplan18_12_465_1745198823_q25,Where did you move the ButterKnife from the CounterTop?,['DiningTable'],0.0,2,4,"[390, 391, 419, 420]","[276, 297]",floorplan18_12_465_1745198823,1.0,1.0,0.0,2.0
floorplan9_30_739_1746977821_q50,Where was Spatula before you put it to Sink?,['DiningTable'],0.0,2,4,"[928, 929, 949, 950]","[626, 639]",floorplan9_30_739_1746977821,1.0,0.0,0.0,1.0
floorplan13_16_427_1745291369_q39,Is Mug on the CounterTop?,['No'],1.0,2,2,"[330, 611]","[227, 425]",floorplan13_16_427_1745291369,0.0,1.0,0.0,2.0
floorplan210_12_443_1746033756_q3,Where did you move the KeyChain from the Ottoman?,['Sofa'],0.0,2,4,"[23, 24, 38, 39]","[21, 32]",floorplan210_12_443_1746033756,0.0,1.0,1.0,1.0
floorplan311_11_446_1744821200_q24,Where was Mug before you put it to CounterTop?,['SideTable'],1.0,2,4,"[491, 492, 539, 540]","[364, 404]",floorplan311_11_446_1744821200,1.0,0.0,0.0,2.0
floorplan7_13_494_1744636544_q16,Is Book on the Shelf?,['No'],0.0,2,2,"[92, 516]","[70, 376]",floorplan7_13_494_1744636544,1.0,1.0,0.0,2.0
floorplan7_16_562_1747133949_q27,Is Lettuce on the DiningTable?,['No'],0.0,2,2,"[378, 467]","[278, 341]",floorplan7_16_562_1747133949,0.0,1.0,0.0,1.0
floorplan28_17_440_1745299490_q4,What objects were in DiningTable when you slice Potato?,"['SaltShaker', 'Knife', 'SoapBottle', 'Tomato', 'Bread', 'ButterKnife', 'DishSponge']",0.1428571428571428,2,2,"[67, 563]","[47, 392]",floorplan28_17_440_1745299490,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.4285714285714284
floorplan230_17_718_1746781702_q12,Where did you move the Watch from the SideTable?,['CoffeeTable'],0.0,2,4,"[102, 103, 152, 153]","[73, 105]",floorplan230_17_718_1746781702,0.0,1.0,1.0,1.0
floorplan306_15_455_1746260330_q28,Is Pencil in the Drawer?,['No'],1.0,2,2,"[169, 430]","[113, 294]",floorplan306_15_455_1746260330,0.0,1.0,1.0,2.0
floorplan7_12_471_1744791924_q21,Is Spoon on the Ground?,['No'],1.0,2,2,"[1, 638]","[0, 470]",floorplan7_12_471_1744791924,1.0,1.0,1.0,3.0
floorplan230_11_529_1745412562_q2,Where was RemoteControl before you put it to DiningTable?,['CoffeeTable'],0.0,2,4,"[368, 369, 386, 387]","[267, 281]",floorplan230_11_529_1745412562,1.0,1.0,0.0,2.0
floorplan201_12_493_1745419940_q14,Where was Pencil before you put it to DiningTable?,['CoffeeTable'],0.0,2,4,"[238, 239, 276, 277]","[178, 206]",floorplan201_12_493_1745419940,1.0,0.0,0.0,1.0
floorplan213_20_698_1746915078_q34,Where was Laptop before you put it to CoffeeTable?,['Sofa'],0.0,2,4,"[468, 469, 485, 486]","[349, 362]",floorplan213_20_698_1746915078,1.0,1.0,0.0,2.0
floorplan201_19_729_1746905161_q28,Where did you move the Watch from the TVStand?,['DiningTable'],1.0,2,4,"[408, 409, 455, 456]","[292, 327]",floorplan201_19_729_1746905161,1.0,1.0,0.0,3.0
floorplan213_13_442_1746335424_q28,Where was Book before you put it to DiningTable?,['ArmChair'],0.0,2,4,"[452, 453, 474, 475]","[339, 355]",floorplan213_13_442_1746335424,1.0,0.0,1.0,1.0
floorplan229_21_735_1746921416_q11,Where was CellPhone before you put it to CoffeeTable?,['ArmChair'],0.0,2,4,"[375, 376, 399, 400]","[284, 300]",floorplan229_21_735_1746921416,1.0,0.0,0.0,1.0
floorplan13_16_427_1745291369_q48,Is Egg on the CounterTop?,['No'],1.0,2,2,"[1, 423]","[0, 294]",floorplan13_16_427_1745291369,0.0,1.0,1.0,2.0
floorplan230_11_562_1746362156_q23,Is Candle on the SideTable?,['No'],1.0,2,2,"[1, 516]","[0, 369]",floorplan230_11_562_1746362156,0.0,1.0,0.0,2.0
floorplan311_13_434_1746113811_q43,Where did you move the Pen from the DiningTable?,['SideTable'],0.0,2,4,"[567, 568, 603, 604]","[405, 433]",floorplan311_13_434_1746113811,1.0,0.0,0.0,1.0
floorplan213_13_442_1746335424_q39,Where did you move the Watch from the DiningTable?,['CoffeeTable'],0.0,2,4,"[570, 571, 587, 588]","[428, 441]",floorplan213_13_442_1746335424,1.0,0.0,0.0,1.0
floorplan9_20_418_1744602985_q26,How many times did you move DishSponge?,[3],0.0,3,6,"[136, 137, 229, 230, 404, 405]","[84, 142, 252]",floorplan9_20_418_1744602985,0.0,1.0,0.0,1.0
floorplan323_16_700_1746801654_q21,Where did you move the CD from the GarbageCan?,['Desk'],1.0,2,4,"[618, 619, 639, 640]","[468, 481]",floorplan323_16_700_1746801654,0.0,1.0,1.0,2.0
floorplan221_27_826_1746972286_q54,Is Laptop on the CoffeeTable?,['No'],1.0,2,2,"[1, 1161]","[0, 797]",floorplan221_27_826_1746972286,0.0,0.0,0.0,1.0
floorplan201_19_686_1746847543_q14,Is Pen on the TVStand?,['No'],1.0,2,2,"[1, 806]","[0, 595]",floorplan201_19_686_1746847543,1.0,1.0,0.0,3.0
floorplan201_20_599_1745096264_q31,Is Watch in the Drawer?,['No'],1.0,2,2,"[333, 468]","[241, 344]",floorplan201_20_599_1745096264,0.0,1.0,1.0,2.0
floorplan216_19_431_1746040311_q11,Is TissueBox on the Shelf?,['No'],0.0,2,2,"[135, 584]","[96, 410]",floorplan216_19_431_1746040311,0.0,1.0,0.0,1.0
floorplan7_13_494_1744636544_q26,Where was DishSponge before you put it to Cabinet?,['CounterTop'],0.0,2,4,"[654, 655, 672, 673]","[482, 492]",floorplan7_13_494_1744636544,1.0,0.0,1.0,1.0
floorplan28_17_440_1745299490_q3,What objects were in SideTable when you slice Potato?,"['SaltShaker', 'Mug', 'DishSponge', 'SoapBottle']",0.25,2,2,"[67, 563]","[47, 392]",floorplan28_17_440_1745299490,0.0,0.0,0.0,0.25
floorplan303_27_699_1746943704_q14,Where was CellPhone before you put it to Shelf?,['SideTable'],0.0,2,4,"[677, 678, 699, 700]","[465, 481]",floorplan303_27_699_1746943704,0.0,1.0,0.0,1.0
floorplan204_12_454_1746034353_q16,Is CellPhone in the Drawer?,['No'],0.0,2,2,"[297, 425]","[221, 317]",floorplan204_12_454_1746034353,0.0,1.0,0.0,1.0
floorplan314_16_421_1744810639_q14,Where was BasketBall before you put it to Dresser?,['Bed'],0.0,2,4,"[453, 454, 474, 475]","[311, 328]",floorplan314_16_421_1744810639,0.0,1.0,0.0,1.0
floorplan28_17_440_1745299490_q32,Is Tomato on the SideTable?,['No'],1.0,2,2,"[334, 464]","[231, 326]",floorplan28_17_440_1745299490,0.0,0.0,0.0,1.0
floorplan229_13_443_1745412661_q16,Where was Pen before you put it to CoffeeTable?,['SideTable'],0.0,2,4,"[350, 351, 385, 386]","[253, 278]",floorplan229_13_443_1745412661,1.0,0.0,0.0,1.0
floorplan13_16_427_1745291369_q38,Is Mug in the Sink?,['No'],1.0,2,2,"[1, 611]","[0, 425]",floorplan13_16_427_1745291369,1.0,1.0,1.0,3.0
floorplan229_21_735_1746921416_q12,Where did you move the CellPhone from the ArmChair?,['SideTable'],0.0,2,4,"[135, 136, 157, 158]","[103, 119]",floorplan229_21_735_1746921416,0.0,1.0,0.0,1.0
floorplan201_12_445_1746046052_q20,Where did you move the TissueBox from the TVStand?,['CoffeeTable'],1.0,2,4,"[228, 229, 251, 252]","[164, 181]",floorplan201_12_445_1746046052,0.0,0.0,0.0,1.0
floorplan201_20_714_1746850044_q23,Is Pencil on the TVStand?,['No'],1.0,2,2,"[1, 480]","[0, 351]",floorplan201_20_714_1746850044,1.0,1.0,0.0,3.0
floorplan9_20_418_1744602985_q12,Where did you move the Apple from the Sink?,['DiningTable'],0.0,2,4,"[42, 43, 62, 63]","[25, 37]",floorplan9_20_418_1744602985,1.0,1.0,0.0,2.0
